id,name,state,lat,lon,elevation,from,until
01689,Gößweinstein,Bayern,49.7656,11.3062,441,19360101,20040630
01691,Göttingen,Niedersachsen,51.5002,9.9507,167,18580101,20260801
01694,Goldberg,Mecklenburg-Vorpommern,53.6058,12.1034,59,19470101,20260801
01709,Gottleuba  Bad,Sachsen,50.8496,13.9392,360,19520101,19901231
01721,Gräfenberg-Kasberg,Bayern,49.664,11.2239,506,19910101,20260801
01735,Grainet-Rehberg,Bayern,48.7894,13.629,628,19951201,20260801
01736,Grambek,Schleswig-Holstein,53.5731,10.6797,26,19510101,20260801
01748,Grebenhain-Herchenhain,Hessen,50.4788,9.262,608,19360101,20050331
01757,Greifswald,Mecklenburg-Vorpommern,54.0967,13.4056,2,18980301,20260801
01758,Greifswald-Wieck,Mecklenburg-Vorpommern,54.1,13.45,2,19470101,19771231
01759,Greifswalder Oie,Mecklenburg-Vorpommern,54.2437,13.9104,11,19470801,20260801
01762,Greiz-Dölau,Thüringen,50.6249,12.1777,270,18970101,20061231
01766,Münster/Osnabrück,Nordrhein-Westfalen,52.1344,7.6969,48,19820101,20260801
01792,Groß Berßen,Niedersachsen,52.7553,7.4815,27,20200814,20260801
01803,Sanitz-Groß Lüsewitz,Mecklenburg-Vorpommern,54.0714,12.3238,35,19490701,20260801
01818,Großbeeren,Brandenburg,52.3667,13.3167,40,19460701,19711231
01831,Großer Arber (Ost),Bayern,49.1129,13.1365,1449,19830901,20040827
01832,Großer Arber,Bayern,49.1129,13.1338,1436,19821101,20260801
01833,Grosser Falkenstein,Bayern,49.0851,13.2801,1307,19470101,19821031
01834,Grosser Inselsberg,Thüringen,50.8519,10.4665,913,19510101,19780630
01844,Feldkirchen-Westerham-Lenzmühle,Bayern,47.9411,11.9004,517,19590101,19811231
01849,Großmehring-Theißing,Bayern,48.8126,11.5728,408,19490101,19601231
01857,Großwechsungen,Thüringen,51.4934,10.6918,195,19480901,19571231
01863,Gründau-Breitenborn,Hessen,50.2667,9.1854,258,19950301,20260801
01869,Grünow,Brandenburg,53.3154,13.9339,56,19730101,20260801
01875,Gschwend  Kr. Ostalb,Baden-Württemberg,48.9354,9.7364,492,19510101,20021231
01886,Günzburg,Bayern,48.4878,10.2608,444,20091126,20260801
01890,Güstrow-Schabernack,Mecklenburg-Vorpommern,53.7667,12.2167,30,19360101,19770630
01891,Rheda-Wiedenbrück-Lintel,Nordrhein-Westfalen,51.877,8.3577,73,18880101,20020331
01920,Hagen-Fley,Nordrhein-Westfalen,51.4129,7.4895,100,19780601,20071231
01929,Hahnenklee,Niedersachsen,51.8597,10.3368,567,19470101,20010731
01957,Halle-Kröllwitz,Sachsen-Anhalt,51.5138,11.9499,93,19510101,20150323
01960,Halle (Stadt),Sachsen-Anhalt,51.4831,11.9671,102,18510101,19751231
01963,Hallig Hooge,Schleswig-Holstein,54.5742,8.5133,4,19690101,20260801
01964,Olsdorf,Rheinland-Pfalz,49.9445,6.3821,328,19520101,20260801
01972,Hamburg-Bergedorf,Hamburg,53.4793,10.2415,35,19120101,19620930
01973,Hamburg-Botanischer Garten,Hamburg,53.5598,9.9874,14,19470101,19541231
01975,Hamburg-Fuhlsbüttel,Hamburg,53.6332,9.9881,11,19360101,20260801
01979,Hamburg-Kirchwerder,Hamburg,53.4213,10.1462,2,19510101,20061231
01981,Hamburg-Neuwiedenthal,Hamburg,53.4776,9.8957,4,19620501,20260801
01986,Hamburg-Reitbrook,Hamburg,53.4699,10.1804,1,19780601,19880430
01987,Hamburg-Sankt Pauli,Hamburg,53.5467,9.9662,47,19560101,20000229
01990,Hamburg-Wandsbek,Hamburg,53.5853,10.1293,18,19510101,20061231
01993,Hameln,Niedersachsen,52.0848,9.3896,68,19400101,20260801
02000,Hanau,Hessen,50.1205,8.9243,106,19950601,19960930
02005,Hankensbüttel,Niedersachsen,52.7199,10.5984,108,19610101,19941231
02014,Hannover,Niedersachsen,52.4644,9.6779,55,19360101,20260801
02023,Harburg,Bayern,48.7918,10.7062,501,19980101,20260801
02039,Harzburg  Bad,Niedersachsen,51.9002,10.5699,203,19360101,20260801
02044,Harzgerode,Sachsen-Anhalt,51.652,11.1366,404,19450501,20260801
02048,Haseldorf,Schleswig-Holstein,53.6342,9.6038,3,19510101,19591231
02053,Hasselfelde,Sachsen-Anhalt,51.6868,10.8631,461,19630101,19751231
02055,Haßfurt,Bayern,50.0493,10.4947,292,19871113,20141228
02069,Hausstein,Bayern,48.8629,13.067,648,19360101,19750531
02074,Hechingen,Baden-Württemberg,48.3752,8.98,518,19470101,20260801
02078,Weddingstedt,Schleswig-Holstein,54.2181,9.0853,10,19370101,20020630
02080,Heidelberg,Baden-Württemberg,49.4206,8.6676,110,19350101,20120912
02081,Königstuhl,Baden-Württemberg,49.3981,8.7252,561,19360101,19601231
02083,Heidelberg-Grenzhof,Baden-Württemberg,49.4192,8.6051,110,19490101,19581231
02088,Heidenheim/Brenz,Baden-Württemberg,48.6849,10.142,522,19470101,20050430
02092,Heidenrod-Mappershain,Hessen,50.1691,7.9949,496,19520201,19901231
02093,Heidmoor,Schleswig-Holstein,53.8562,9.8227,30,19690101,19820930
02095,Heilbronn,Baden-Württemberg,49.1448,9.2333,167,19470701,20031031
02100,Helgoland-Düne,Schleswig-Holstein,54.186,7.9119,4,20181201,20191117
02110,Heinsberg-Schleiden,Nordrhein-Westfalen,51.0411,6.1042,57,19630101,20241130
02115,Helgoland,Schleswig-Holstein,54.175,7.892,4,19520501,20260801
02120,Helmstedt,Niedersachsen,52.2164,11.0219,140,19470301,20061231
02122,Helse  Kr. Dithmarschen,Schleswig-Holstein,53.9701,9.0095,2,19700101,20020531
02147,Herford,Nordrhein-Westfalen,52.1264,8.6865,77,19360101,20071231
02151,Herleshausen,Hessen,51.0048,10.1705,215,19470101,19910831
02159,Herrenberg,Baden-Württemberg,48.5915,8.8541,434,19780401,19850331
02160,Herrenhof,Thüringen,50.8444,10.6904,360,19490101,20001231
02166,Herrnhut,Sachsen,51.0167,14.75,344,19510101,19910502
02167,Niederwörresbach,Rheinland-Pfalz,49.7672,7.3356,302,19480101,20120331
02171,Hersfeld  Bad,Hessen,50.852,9.7377,272,19490101,20260801
02173,Herten,Nordrhein-Westfalen,51.589,7.1548,60,19760101,20071231
02174,Herzberg,Niedersachsen,51.6255,10.3695,236,19911001,20260801
02201,Hiddensee-Vitte,Mecklenburg-Vorpommern,54.575,13.1044,1,19310414,20260801
02206,Hildesheim,Niedersachsen,52.1408,9.8838,117,19530301,20080229
02207,Hildesheim (Flugplatz),Niedersachsen,52.1833,9.95,91,19740301,19781231
02211,Hilgenroth,Rheinland-Pfalz,50.737,7.6525,295,19370101,20260801
02223,Hindfeld,Thüringen,50.3674,10.5687,300,19600101,20011231
02225,Hinterhermsdorf,Sachsen,50.9167,14.3667,385,19220101,19840930
02226,Eisfeld-Waffenrod-Hinterrod,Thüringen,50.4707,10.9106,668,19600401,20020930
02228,Hinterzarten,Baden-Württemberg,47.8983,8.1055,883,19460101,20050331
02244,Höchenschwand,Baden-Württemberg,47.7327,8.1627,1008,19460101,20050901
02250,Höllenstein (Kraftwerk),Bayern,49.1279,12.8645,403,19410101,20060731
02252,Bertsdorf-Hörnitz,Sachsen,50.8992,14.7456,271,19470101,20260801
02253,Hörnum/Sylt,Schleswig-Holstein,54.7667,8.2833,10,19831001,19960731
02260,Hof (Stadt),Bayern,50.323,11.9077,474,19490101,20061231
02261,Hof,Bayern,50.3123,11.876,565,19470101,20260801
02264,Hofgeismar-Beberbeck,Hessen,51.534,9.4789,242,19480101,20021130
02268,Hofheim,Bayern,50.1351,10.5156,265,19490101,20061231
02289,Hohennauen,Brandenburg,52.6667,12.3333,28,19530701,19661231
02290,Hohenpeißenberg,Bayern,47.8009,11.0108,977,17810101,20260801
02302,Hohlstedt-Kötschau,Thüringen,50.9632,11.4847,317,19460901,19921231
02303,Hohn,Schleswig-Holstein,54.3162,9.5385,10,19690101,20260801
02306,Hohwacht,Schleswig-Holstein,54.3194,10.6732,8,19771101,20260801
02315,Holzdorf-Bernsdorf,Brandenburg,51.7657,13.1666,78,20000601,20260801
02318,Holzhausen a.d. Haide,Rheinland-Pfalz,50.2182,7.9133,397,19980801,20000131
02319,Holzkirchen,Bayern,47.8823,11.6961,685,19821201,20260801
02323,Bevern  Kr. Holzminden,Niedersachsen,51.8529,9.4953,110,19510101,20260801
02324,Holzminden-Silberborn,Niedersachsen,51.7659,9.5447,440,19750601,20080930
02327,Homberg/Ohm,Hessen,50.7316,9.0032,250,19510101,20000630
02331,Homburg/Saar,Saarland,49.3278,7.3533,235,19700101,20021231
02338,Hopsten (Flugplatz),Nordrhein-Westfalen,52.3333,7.55,39,19740601,20051223
02344,Horlachen,Bayern,50.1511,11.698,582,19430101,19640331
02349,Hornisgrinde,Baden-Württemberg,48.6136,8.2033,1138,19530101,20260801
02354,Hoyerswerda Kr. Bautzen,Sachsen,51.4379,14.2426,118,19470201,19591231
02360,Hüll,Bayern,48.6018,11.6769,438,19360101,19780430
02362,Hümmerich,Rheinland-Pfalz,50.5651,7.4843,331,19821001,20260801
02374,Husum,Schleswig-Holstein,54.4751,9.0567,3,18741001,19740630
02377,Kandern-Gupf,Baden-Württemberg,47.7001,7.5895,362,19810101,20260801
02385,Idar-Oberstein,Rheinland-Pfalz,49.6927,7.3263,376,19740401,20260801
02388,Ihringen,Baden-Württemberg,48.0419,7.6322,193,19900601,20031231
02393,Ilmenau,Thüringen,50.6805,10.9073,498,19230701,19831231
02396,Ilsenburg,Sachsen-Anhalt,51.8667,10.6833,260,19470101,19680731
02406,Ingelfingen,Baden-Württemberg,49.2967,9.652,209,19800701,20021130
02410,Ingolstadt-Manching,Bayern,48.7111,11.5363,364,19740101,20260801
02417,Mittbach,Bayern,48.1644,12.0307,621,19590101,19771231
02422,Iserlohn-Westig,Nordrhein-Westfalen,51.3768,7.7644,230,19380101,19780630
02423,Isny,Baden-Württemberg,47.6894,10.0416,712,19470101,20050701
02429,Itzehoe,Schleswig-Holstein,53.9897,9.5697,20,19880301,20260801
02437,Schleswig-Jagel,Schleswig-Holstein,54.457,9.5203,21,19710101,20260801
02444,Jena (Sternwarte),Thüringen,50.9251,11.583,155,18210101,20260801
02451,Jessen/Elster,Sachsen-Anhalt,51.7954,12.9583,77,19540101,20010831
02456,Jever,Niedersachsen,53.5322,7.8806,7,19310101,20050826
02464,Jork,Niedersachsen,53.5316,9.6752,1,19510101,19901031
02465,Jork-Moorende,Niedersachsen,53.5083,9.7376,0,19810501,19901231
02474,Jülich (Forsch.-Anlage),Nordrhein-Westfalen,50.9104,6.4093,91,19760101,20081231
02475,Jüterbog,Brandenburg,51.9999,13.101,75,19480701,19831031
02480,Kahl/Main,Bayern,50.0643,8.993,108,19470101,20260801
02482,Kahler Asten (A),Nordrhein-Westfalen,51.1806,8.49,741,19781201,19800430
02483,Kahler Asten,Nordrhein-Westfalen,51.1803,8.4891,839,19261101,20260801
02485,Kaisersbach-Cronhütte,Baden-Württemberg,48.917,9.6871,489,20110501,20260801
02486,Kaiserslautern,Rheinland-Pfalz,49.4262,7.7557,271,19010101,20260801
02488,Kaisheim-Neuhof,Bayern,48.7701,10.7876,516,19460101,20020930
02494,Kalkar,Nordrhein-Westfalen,51.7329,6.2688,31,19930101,20130930
02497,Kall-Sistig,Nordrhein-Westfalen,50.5014,6.5264,505,19470101,20260801
02502,Heiligenstadt  Heilbad-Kalteneber,Thüringen,51.318,10.1348,447,19460615,19761231
02503,Kaltennordheim,Thüringen,50.6266,10.1455,487,19460501,20030505
02506,Kamenz,Sachsen,51.2667,14.0833,270,19470101,19630831
02521,Karlshuld,Bayern,48.6725,11.3092,376,19500101,19940331
02522,Karlsruhe,Baden-Württemberg,49.0373,8.3637,112,18760101,20081031
02532,Kassel,Hessen,51.2963,9.4424,231,18800101,20131031
02533,Kassel-Harleshausen,Hessen,51.334,9.4506,198,19460701,19770630
02542,Kaufbeuren,Bayern,47.8652,10.6007,716,19700501,20160331
02543,Kaufering,Bayern,48.0916,10.8609,585,19680101,20081231
02546,Kehl-Odelshofen,Baden-Württemberg,48.5576,7.88,140,19881001,20031231
02559,Kempten,Bayern,47.7233,10.3348,705,19520101,20260801
02564,Kiel-Holtenau,Schleswig-Holstein,54.3776,10.1424,28,19740101,20260801
02565,Kiel-Kronshagen,Schleswig-Holstein,54.3378,10.0929,17,19400101,19881015
02573,Waging am See-Schnöbling,Bayern,47.9588,12.7717,470,19870610,20260801
02575,Kirchberg/Jagst-Herboldshausen,Baden-Württemberg,49.1804,9.98,432,20070522,20260801
02578,Kirchdorf/Poel,Mecklenburg-Vorpommern,53.9995,11.4341,14,18650101,20260801
02597,Kissingen  Bad,Bayern,50.224,10.0792,282,19460101,20260801
02600,Kitzingen,Bayern,49.7363,10.1781,193,19821101,20260801
02601,Kleiner Feldberg/Taunus,Hessen,50.2218,8.4469,822,19360101,20260801
02609,Klein Rönnau,Schleswig-Holstein,53.9587,10.3293,40,19740901,19810331
02618,Kleiner Inselsberg,Thüringen,50.8458,10.4803,732,19580101,20260729
02621,Kleinmachnow,Brandenburg,52.4045,13.2134,42,19560101,19691231
02627,Schipkau-Klettwitz,Brandenburg,51.5554,13.8845,128,19960701,20260801
02629,Kleve,Nordrhein-Westfalen,51.7612,6.0954,46,19041001,20260801
02638,Klippeneck,Baden-Württemberg,48.1054,8.7548,974,19470101,20260801
02641,Klitzschen bei Torgau,Sachsen,51.5185,12.9065,90,19941001,20260801
02649,Klosterlausnitz  Bad,Thüringen,50.9138,11.8616,310,19371101,19611110
02654,Knittlingen,Baden-Württemberg,49.0265,8.7554,200,19490101,19831031
02656,Koblenz,Rheinland-Pfalz,50.3519,7.5906,96,19700701,19891231
02657,Koblenz-Horchheim,Rheinland-Pfalz,50.3369,7.5992,85,19510101,20080131
02664,Kölleda,Thüringen,51.1906,11.2436,143,19460301,19821231
02665,Köln-Botanischer Garten,Nordrhein-Westfalen,50.9615,6.9712,45,19360101,19841231
02667,Köln/Bonn,Nordrhein-Westfalen,50.8645,7.1575,91,19570701,20260801
02680,Königshofen  Bad,Bayern,50.284,10.4456,289,19510101,20260801
02689,Königsmoor,Niedersachsen,53.2279,9.6527,40,19500101,19601231
02691,Königsmoos-Untermaxfeld,Bayern,48.6707,11.2173,378,19940401,20081231
02693,Königstein/Taunus,Hessen,50.1855,8.4698,380,19420101,20031231
02698,Könnern,Sachsen-Anhalt,51.6723,11.7791,90,19580601,19870831
02700,Kösching,Bayern,48.8302,11.4872,416,19610101,20260801
02701,Kösen  Bad,Sachsen-Anhalt,51.1329,11.7252,136,19450701,20070331
02703,Köterberg,Nordrhein-Westfalen,51.855,9.3239,493,19980101,20001010
02704,Köthen (Anhalt),Sachsen-Anhalt,51.7511,12.0094,76,19550601,20260801
02708,Kohlgrub  Bad (Rosshof),Bayern,47.6652,11.0805,742,19910801,20260801
02712,Konstanz,Baden-Württemberg,47.6952,9.1307,428,19590701,20260801
02713,Konstanz (Stadtgärtnerei),Baden-Württemberg,47.66,9.1649,398,19470101,19741231
02717,Korbach-Lengefeld,Hessen,51.2662,8.8309,395,19890601,20051231
02738,Kreuth,Bayern,47.6448,11.7438,776,19710201,19980201
02750,Kronach,Bayern,50.2524,11.3209,310,19490101,20260801
02760,Krüssau,Sachsen-Anhalt,52.288,12.0707,45,19280601,19891231
02761,Krumbach-Edenhausen,Bayern,48.251,10.4163,520,19510101,19901031
02770,Kükels,Schleswig-Holstein,53.9015,10.2359,35,19730701,19740831
02773,Kümmersbruck,Bayern,49.4283,11.9016,416,19740101,20260801
02775,Künzelsau,Baden-Württemberg,49.2795,9.6925,225,19460101,19800630
02780,Kulmbach,Bayern,50.1003,11.4494,330,19600101,19820531
02783,Kumhausen,Bayern,48.512,12.1528,436,19660901,19920831
02790,Kusel-Fünfbirken,Rheinland-Pfalz,49.5592,7.4134,296,19700101,19810831
02794,Kyritz,Brandenburg,52.9362,12.4093,40,19450501,20260801
02796,Laage-Kronskamp,Mecklenburg-Vorpommern,53.9156,12.279,40,20000601,20260801
02812,Lahr,Baden-Württemberg,48.3647,7.828,156,19500101,20260801
02814,Merklingen,Baden-Württemberg,48.5122,9.7644,687,19490101,20260228
02821,Lamspringe,Niedersachsen,51.9603,10.0157,214,19480101,19571231
02829,Landsberg (Flugplatz),Bayern,48.0772,10.9144,617,19690101,20180710
02830,Landsberg/Lech,Bayern,48.0349,10.8709,602,19500101,19671231
02831,Landshut,Bayern,48.5357,12.1132,393,19470111,20080331
02856,Niedergörsdorf-Langenlipsdorf,Brandenburg,51.9173,13.0878,92,19930601,20260801
02857,Langensalza  Bad,Thüringen,51.1173,10.6568,175,19470401,19581130
02861,Langeoog,Niedersachsen,53.7445,7.4775,5,19510101,19860630
02872,Lathen,Niedersachsen,52.8457,7.3489,15,19470101,19501231
02878,Lauchstädt  Bad,Sachsen-Anhalt,51.3909,11.8786,117,19470401,20260801
02879,Lauda-Königshofen-Gerlachsheim,Baden-Württemberg,49.5781,9.7142,199,19490101,19851231
02886,Laupheim,Baden-Württemberg,48.2175,9.9097,539,19700101,20260801
02897,Lautertal-Hörgenau,Hessen,50.5808,9.2857,522,19900830,20260801
02905,Lechfeld,Bayern,48.1849,10.8507,550,19690101,20260801
02906,Leck (A),Schleswig-Holstein,54.775,8.9808,5,19510101,19750228
02907,Leck,Schleswig-Holstein,54.7903,8.9514,7,19741101,20260801
02912,Lehbek,Schleswig-Holstein,54.7419,9.8791,9,19560301,19741130
02915,Lehesten/Thüringer Wald,Thüringen,50.4833,11.45,640,19470101,19611231
02920,Leiblfing,Bayern,48.7654,12.5121,365,19780901,19970630
02923,Leinau,Bayern,47.9116,10.6124,663,19550101,19700531
02925,Leinefelde,Thüringen,51.3932,10.3123,356,19570101,20260801
02926,Leipheim (Flugplatz),Bayern,48.4333,10.2333,477,19710101,19891231
02928,Leipzig-Holzhausen,Sachsen,51.3151,12.4462,138,17591101,20260801
02931,Leipzig-Mockau,Sachsen,51.392,12.3962,128,19570801,19720430
02932,Leipzig/Halle,Sachsen,51.4347,12.2396,131,19340101,20260801
02947,Lennestadt-Theten,Nordrhein-Westfalen,51.1333,8.0348,286,19620401,20260731
02949,Lenningen-Schopfloch,Baden-Württemberg,48.5396,9.5275,758,19470801,20020131
02950,Lensahn,Schleswig-Holstein,54.219,10.8844,14,19620401,20061231
02951,Lenzen/Elbe,Brandenburg,53.1007,11.4864,20,19941001,20260801
02953,Lenzkirch-Ruhbühl,Baden-Württemberg,47.8597,8.2308,854,19610101,20260801
02961,Leuchtturm Kiel,Schleswig-Holstein,54.4996,10.2737,0,19980101,20260801
02963,Leunawerke,Sachsen-Anhalt,51.3167,12.0333,92,19460101,19781231
02968,Köln-Stammheim,Nordrhein-Westfalen,50.9894,6.9777,43,19450101,20240831
02985,Lichtenhain-Mittelndorf,Sachsen,50.9383,14.2094,321,19910101,20260801
03001,Liliental,Baden-Württemberg,48.0674,7.677,284,19650101,19900531
03004,Limburg/Lahn-Offheim,Hessen,50.4116,8.0605,185,19490101,19990630
03007,Limburgerhof,Rheinland-Pfalz,49.4111,8.398,96,19470101,19551231
03015,Lindenberg,Brandenburg,52.2085,14.118,98,19060401,20260801
03016,Lindenberg/Allgäu,Bayern,47.598,9.8878,760,19700601,19880430
03018,Lindenfels-Winterkasten,Hessen,49.7117,8.7804,445,19730401,20051231
03023,Lingen,Niedersachsen,52.5181,7.3081,22,19510101,20161231
03028,Lippspringe  Bad,Nordrhein-Westfalen,51.7854,8.8388,157,19510101,20260801
03031,Lippstadt-Bökenförde,Nordrhein-Westfalen,51.6336,8.3945,92,19801201,20260801
03032,List auf Sylt,Schleswig-Holstein,55.011,8.4125,25,19370101,20260801
03034,Lobenstein  Bad,Thüringen,50.4505,11.635,496,19520301,20260801
03042,Löhnberg-Obershausen,Hessen,50.5617,8.2386,230,19930701,20260801
03044,Löningen,Niedersachsen,52.7198,7.7472,22,19210101,20180531
03045,Löningen-Hagel,Niedersachsen,52.7432,7.8763,27,19930501,20070630
03046,Löningen-Schnetlage,Niedersachsen,52.7333,7.7333,20,19800201,19910331
03056,Lohr/Main-Steinbach,Bayern,50.0103,9.61,161,19470101,20051031
03062,Lorch/Rhein,Hessen,50.0352,7.8197,100,19510101,19890531
03076,Ludwigshafen-Mundenheim,Rheinland-Pfalz,49.4606,8.4246,95,19470101,19561231
03082,Lübben,Brandenburg,51.9333,13.8833,56,19670101,19741231
03083,Lübben-Blumenfelde,Brandenburg,51.9267,13.8797,57,19911001,20260801
03085,Lübeck,Schleswig-Holstein,53.8773,10.6915,15,19500301,19850228
03086,Lübeck-Blankensee,Schleswig-Holstein,53.8025,10.6989,15,19850301,20260801
03088,Lübeck-Werft,Schleswig-Holstein,53.8953,10.704,5,18900101,19730630
03093,Lüchow,Niedersachsen,52.9724,11.1374,16,19541201,20260801
03096,Lüdenscheid (Zeppelin-Gymnasium),Nordrhein-Westfalen,51.2131,7.6359,444,19400101,19951231
03098,Lüdenscheid,Nordrhein-Westfalen,51.2452,7.6425,387,19940101,20260801
03101,Lüdinghausen,Nordrhein-Westfalen,51.7694,7.4128,58,19500101,19950930
03103,Lüneburg,Niedersachsen,53.2657,10.424,11,19470501,19971231
03113,Luisenthal/Ohra,Thüringen,50.7663,10.7201,528,19910101,19910731
03126,Magdeburg,Sachsen-Anhalt,52.1029,11.5827,79,18810101,20260801
03135,Mainhardt-Ziegelbronn,Baden-Württemberg,49.0643,9.582,473,19550501,19830331
03137,Mainz-Lerchenberg (ZDF),Rheinland-Pfalz,49.9658,8.2049,199,19480101,20260801
03139,Maisach-Gernlinden,Bayern,48.2166,11.2965,509,19831101,20041231
03147,Mallersdorf-Pfaffenberg-Oberlindhart,Bayern,48.7548,12.2118,390,19530101,20260801
03155,Manderscheid-Sonnenhof,Rheinland-Pfalz,50.1015,6.8009,415,19611101,20260801
03158,Manschnow,Brandenburg,52.5468,14.5453,12,19850101,20260801
03160,Vatterode-Gräfenstuhl,Sachsen-Anhalt,51.6084,11.4139,240,19520101,19801231
03164,Cölbe  Kr. Marburg-Biedenkopf,Hessen,50.8492,8.7745,187,19460101,20260801
03166,Marienberg,Sachsen,50.6511,13.1469,639,19550801,20260801
03167,Marienberg  Bad,Rheinland-Pfalz,50.6621,7.9603,547,19621201,20260801
03170,Marienleuchte,Schleswig-Holstein,54.4937,11.2411,9,20000703,20100430
03181,Markt Erlbach-Hagenhofen,Bayern,49.4875,10.6277,360,20210801,20260801
03196,Marnitz,Mecklenburg-Vorpommern,53.3221,11.9324,81,19020101,20260801
03204,Martinroda,Thüringen,50.7335,10.8815,429,19831101,20260801
03211,Mauth-Finsterau,Bayern,48.9359,13.5746,1012,19420101,19561231
03212,Mayen,Rheinland-Pfalz,50.3249,7.23,230,19610101,20021231
03222,Meerbeck,Niedersachsen,52.3411,9.1403,60,19610101,19781231
03223,Meersburg,Baden-Württemberg,47.6985,9.2753,460,19470101,19770930
03226,Aschersleben-Mehringen,Sachsen-Anhalt,51.7259,11.511,108,20060801,20260801
03227,Meinberg  Bad,Nordrhein-Westfalen,51.8936,8.9842,216,19330101,19801130
03228,Meinerzhagen (A),Nordrhein-Westfalen,51.0976,7.667,506,19790801,19970331
03231,Meiningen,Thüringen,50.5611,10.3771,450,19790101,20260801
03234,Klipphausen-Garsebach,Sachsen,51.1294,13.4328,158,19560601,20260801
03236,Melle,Niedersachsen,52.2147,8.3833,85,19860701,20011231
03244,Memmingen,Bayern,47.9821,10.1384,614,19610101,20260801
03245,Memmingen (Flugplatz),Bayern,47.9833,10.2333,630,19690101,20021129
03246,Mendig,Rheinland-Pfalz,50.3667,7.3167,181,19841101,20070614
03254,Meppen,Niedersachsen,52.7155,7.3176,19,19730101,20260801
03256,Merdingen,Baden-Württemberg,48.0167,7.6667,193,19850101,19891031
03257,Mergentheim  Bad,Baden-Württemberg,49.4797,9.7832,278,19470101,20260801
03265,Mespelbrunn,Bayern,49.922,9.2872,297,19530101,19621231
03268,Meßstetten-Appental,Baden-Württemberg,48.1694,8.9433,900,20000601,20260801
03271,Metten,Bayern,48.8548,12.9189,314,19410101,20260801
03274,Mettlach-Orscholz (Kurort),Saarland,49.507,6.5215,415,19921001,20111231
03278,Metzingen,Baden-Württemberg,48.5377,9.2734,354,20030101,20260801
03284,Michelstadt,Hessen,49.6692,9.0085,240,19870101,20260801
03287,Michelstadt-Vielbrunn,Hessen,49.7177,9.0997,453,19871001,20260801
03289,Schmieritz-Weltwitz,Thüringen,50.7281,11.7838,356,19721001,20260801
03291,Miltenberg,Bayern,49.712,9.2258,129,19801101,20031231
03300,Mittel-Gründau,Hessen,50.2285,9.1064,155,19740501,19930531
03307,Mittenwald-Buckelwiesen,Bayern,47.4814,11.2649,983,19370101,20260801
03313,Modautal-Neunkirchen,Hessen,49.7328,8.7771,508,19360901,19720331
03317,Mölln,Schleswig-Holstein,53.6128,10.6943,42,19750701,19840930
03319,Röllbach,Bayern,49.7644,9.253,239,20060901,20260801
03320,Mönchengladbach,Nordrhein-Westfalen,51.197,6.4499,49,19350101,19530531
03321,Mönchengladbach-Hilderath,Nordrhein-Westfalen,51.1313,6.3608,76,20080425,20260801
03340,Montabaur,Rheinland-Pfalz,50.4383,7.8061,265,19380101,20220430
03348,Moringen-Lutterbeck,Niedersachsen,51.7209,9.8351,241,19900701,20260801
03358,Mücka,Sachsen,51.3162,14.7037,147,19570101,19791231
03362,Mühlacker,Baden-Württemberg,48.9721,8.8735,243,19980101,20260801
03366,Mühldorf,Bayern,48.279,12.5024,406,19530101,20260801
03369,Mühlenrade,Schleswig-Holstein,53.6,10.4833,42,19800101,20060315
03370,Mühlhausen,Thüringen,51.2076,10.3956,300,19950401,20041130
03376,Müncheberg,Brandenburg,52.5176,14.1232,64,19370101,20260801
03379,München-Stadt,Bayern,48.1632,11.5429,515,19540601,20260801
03382,München-Bogenhausen,Bayern,48.1441,11.6,521,19451101,19531231
03383,München-Botanischer Garten,Bayern,48.1635,11.5019,515,18790101,19541231
03385,München-Nymphenburg,Bayern,48.166,11.5011,515,19550101,19990331
03388,München-Perlach,Bayern,48.0919,11.6486,542,19940201,19970131
03390,München-Riem,Bayern,48.1369,11.7094,529,19400101,19920517
03402,Münsingen-Apfelstetten,Baden-Württemberg,48.3851,9.4837,755,19460101,20260801
03404,Münster,Nordrhein-Westfalen,51.9494,7.5906,62,18910101,19911231
03419,Leutenberg-Steinsdorf,Thüringen,50.5852,11.4928,557,19621101,19891031
03425,Murrhardt,Baden-Württemberg,48.9729,9.5712,344,19510101,20040531
03426,Muskau  Bad,Sachsen,51.566,14.7008,127,19360518,20260801
03442,Nauheim  Bad,Hessen,50.3574,8.7506,149,19470101,20260801
03478,Neubrandenburg,Mecklenburg-Vorpommern,53.5468,13.1914,81,19760701,20050816
03484,Neuburg an der Donau,Bayern,48.7085,11.2147,379,19730101,20260801
03485,Neuburg/Kammel-Langenhaslach,Bayern,48.3114,10.3773,487,19910601,20260801
03486,Neudenau,Baden-Württemberg,49.2931,9.2722,212,19490101,20041231
03490,Neuenahr  Bad-Ahrweiler,Rheinland-Pfalz,50.5346,7.0853,111,19480101,20260801
03509,Stechlin-Menz,Brandenburg,53.102,13.0421,78,20041001,20260801
03513,Neuhaus am Rennweg,Thüringen,50.5003,11.1345,845,19530701,20260801
03518,Neuhausen ob Eck,Baden-Württemberg,47.976,8.9101,793,19710101,19931231
03519,Neuhausen ob Eck-Unterschwandorf,Baden-Württemberg,47.9519,8.9932,663,19931201,20031231
03527,Neukirchen-Hauptschwenda,Hessen,50.8923,9.405,500,19470101,20260801
03532,Neuland,Schleswig-Holstein,54.3609,10.6015,4,19510101,19761130
03534,Neumarkt-Höhenberg,Bayern,49.2713,11.4881,584,19810301,20260801
